Time [s];Cell_1 Volatge [V];Cell_2 Volatge [V];Cell_3 Volatge [V];Cell_4 Volatge [V]
1492.8;3.262;3.267;3.267;3.286
1493.2;3.257;3.262;3.262;3.276
1493.7;3.252;3.257;3.262;3.286
1494.1;3.257;3.267;3.262;3.291
1494.5;3.262;3.267;3.267;3.286
1494.9;3.252;3.267;3.271;3.291
1495.3;3.267;3.267;3.267;3.286
1495.8;3.262;3.267;3.262;3.286
1496.2;3.267;3.267;3.267;3.291
1496.6;3.262;3.262;3.262;3.291
1497;3.252;3.257;3.257;3.281
1497.4;3.262;3.257;3.262;3.286
1497.8;3.271;3.262;3.262;3.286
1498.3;3.267;3.267;3.267;3.286
1498.7;3.267;3.267;3.262;3.291
1499.1;3.257;3.267;3.262;3.291
1499.5;3.262;3.271;3.267;3.286
1500;3.267;3.267;3.262;3.291
1500.4;3.262;3.267;3.262;3.286
1500.8;3.262;3.262;3.267;3.286
1501.2;3.262;3.267;3.267;3.286
1501.6;3.267;3.267;3.262;3.286
1502.1;3.262;3.262;3.267;3.291
1502.5;3.267;3.267;3.262;3.286
1502.9;3.267;3.267;3.262;3.286
1503.3;3.267;3.262;3.267;3.286
1503.7;3.262;3.262;3.262;3.286
1504.1;3.267;3.267;3.267;3.286
1504.6;3.267;3.267;3.267;3.291
1505;3.267;3.262;3.267;3.286
1505.4;3.262;3.267;3.262;3.291
1505.8;3.262;3.262;3.262;3.286
1506.2;3.262;3.262;3.267;3.286
1506.7;3.262;3.267;3.267;3.291
1507.1;3.262;3.262;3.267;3.286
1507.5;3.267;3.262;3.267;3.286
1507.9;3.262;3.262;3.267;3.286
1508.3;3.267;3.257;3.257;3.286
1508.7;3.257;3.267;3.267;3.286
1509.2;3.257;3.267;3.267;3.291
1509.6;3.267;3.262;3.262;3.276
1510;3.262;3.262;3.267;3.286
1510.4;3.267;3.262;3.267;3.286
1510.9;3.262;3.262;3.262;3.286
1511.3;3.262;3.262;3.262;3.286
1511.7;3.271;3.262;3.267;3.286
1512.1;3.262;3.262;3.267;3.291
1512.5;3.262;3.252;3.252;3.276
1512.9;3.262;3.267;3.267;3.286
1513.4;3.262;3.267;3.262;3.286
1513.8;3.262;3.271;3.262;3.291
1514.2;3.257;3.267;3.267;3.286
1514.6;3.267;3.267;3.267;3.281
1515.1;3.262;3.262;3.262;3.286
1515.5;3.267;3.267;3.262;3.286
1515.9;3.262;3.262;3.267;3.291
1516.3;3.252;3.257;3.257;3.281
1516.7;3.262;3.267;3.267;3.291
1517.1;3.262;3.267;3.267;3.286
1517.6;3.257;3.262;3.262;3.286
1518;3.262;3.267;3.267;3.291
1518.4;3.267;3.262;3.262;3.286
1518.8;3.267;3.267;3.267;3.286
1519.2;3.262;3.267;3.262;3.286
1519.7;3.252;3.252;3.257;3.286
1520.1;3.262;3.262;3.257;3.286
1520.5;3.271;3.262;3.267;3.286
1520.9;3.257;3.262;3.257;3.276
1521.3;3.262;3.262;3.267;3.286
1521.7;3.257;3.257;3.257;3.286
1522.2;3.267;3.267;3.257;3.286
1522.6;3.257;3.262;3.267;3.286
1523;3.262;3.262;3.262;3.286
1523.4;3.262;3.267;3.262;3.291
1523.9;3.262;3.267;3.267;3.286
1524.3;3.257;3.262;3.267;3.286
1524.7;3.262;3.267;3.267;3.291
1525.1;3.262;3.267;3.257;3.286
1525.5;3.262;3.267;3.262;3.286
1525.9;3.262;3.262;3.252;3.281
1526.4;3.267;3.267;3.267;3.291
1526.8;3.262;3.262;3.267;3.286
1527.2;3.262;3.257;3.267;3.286
1527.6;3.262;3.267;3.271;3.281
1528;3.262;3.267;3.262;3.286
1528.5;3.262;3.262;3.252;3.286
1528.9;3.262;3.262;3.267;3.286
1529.3;3.262;3.262;3.262;3.286
1529.7;3.257;3.257;3.257;3.281
1530.1;3.262;3.262;3.262;3.291
1530.6;3.262;3.262;3.267;3.291
1531;3.257;3.267;3.267;3.281
1531.4;3.267;3.262;3.267;3.286
1531.8;3.257;3.262;3.257;3.281
1532.2;3.262;3.262;3.262;3.286
1532.7;3.257;3.262;3.267;3.281
1533.1;3.257;3.262;3.262;3.286
1533.5;3.267;3.262;3.262;3.291
1533.9;3.262;3.262;3.267;3.286
1534.3;3.262;3.262;3.262;3.286
1534.7;3.262;3.262;3.267;3.291
1535.2;3.262;3.262;3.257;3.286
1535.6;3.257;3.262;3.262;3.286
1536;3.271;3.262;3.267;3.291
1536.4;3.262;3.267;3.267;3.291
1536.8;3.262;3.262;3.267;3.286
1537.3;3.262;3.267;3.262;3.291
1537.7;3.257;3.257;3.257;3.276
1538.1;3.257;3.262;3.267;3.286
1538.5;3.262;3.267;3.267;3.286
1538.9;3.257;3.267;3.262;3.291
1539.4;3.262;3.262;3.267;3.286
1539.8;3.262;3.267;3.262;3.286
1540.2;3.267;3.262;3.267;3.286
1540.6;3.262;3.262;3.267;3.291
1541;3.252;3.267;3.267;3.281
1541.5;3.257;3.267;3.262;3.286
1541.9;3.262;3.257;3.262;3.291
1542.3;3.262;3.262;3.262;3.291
1542.7;3.262;3.262;3.262;3.291
1543.1;3.267;3.262;3.262;3.291
1543.6;3.257;3.262;3.262;3.286
1544;3.262;3.262;3.267;3.291
1544.4;3.257;3.267;3.267;3.291
1544.8;3.257;3.247;3.247;3.276
1545.2;3.257;3.267;3.262;3.286
1545.7;3.262;3.267;3.262;3.286
1546.1;3.267;3.262;3.262;3.291
1546.5;3.262;3.262;3.257;3.286
1546.9;3.262;3.267;3.267;3.286
1547.3;3.262;3.267;3.267;3.286
1547.7;3.262;3.262;3.262;3.286
1548.2;3.267;3.262;3.262;3.286
1548.6;3.257;3.262;3.262;3.286
1549;3.262;3.262;3.262;3.281
1549.4;3.257;3.257;3.262;3.286
1549.9;3.262;3.262;3.267;3.286
1550.3;3.262;3.262;3.262;3.286
1550.7;3.262;3.267;3.262;3.291
1551.1;3.267;3.262;3.257;3.286
1551.5;3.262;3.262;3.262;3.281
1552;3.262;3.262;3.262;3.286
1552.4;3.262;3.262;3.267;3.286
1552.8;3.262;3.262;3.262;3.286
1553.2;3.252;3.262;3.267;3.286
1553.6;3.262;3.267;3.262;3.291
1554;3.262;3.267;3.262;3.286
1554.5;3.262;3.267;3.267;3.286
1554.9;3.262;3.262;3.267;3.286
1555.3;3.257;3.262;3.262;3.286
1555.7;3.257;3.262;3.262;3.286
1556.1;3.257;3.257;3.252;3.276
1556.6;3.257;3.257;3.257;3.281
1557;3.252;3.257;3.262;3.286
1557.4;3.257;3.257;3.267;3.286
1557.8;3.262;3.267;3.257;3.291
1558.2;3.252;3.257;3.252;3.276
1558.7;3.262;3.267;3.262;3.286
1559.1;3.257;3.267;3.267;3.286
1559.5;3.257;3.262;3.262;3.286
1559.9;3.252;3.267;3.267;3.286
1560.3;3.262;3.267;3.267;3.286
1560.7;3.262;3.262;3.262;3.286
1561.2;3.262;3.262;3.262;3.286
1561.6;3.262;3.262;3.262;3.291
1562;3.257;3.262;3.257;3.286
1562.4;3.262;3.267;3.267;3.286
1562.8;3.262;3.267;3.262;3.286
1563.3;3.262;3.267;3.262;3.291
1563.7;3.257;3.262;3.262;3.286
1564.1;3.262;3.267;3.267;3.286
1564.5;3.262;3.262;3.262;3.286
1564.9;3.257;3.267;3.262;3.286
1565.4;3.257;3.262;3.257;3.286
1565.8;3.262;3.267;3.262;3.286
1566.2;3.262;3.262;3.262;3.286
1566.6;3.262;3.262;3.262;3.286
1567;3.262;3.262;3.262;3.286
1567.4;3.262;3.262;3.262;3.286
1567.9;3.262;3.262;3.267;3.286
1568.3;3.262;3.262;3.262;3.286
1568.7;3.262;3.262;3.262;3.286
1569.1;3.262;3.262;3.267;3.291
1569.5;3.257;3.257;3.257;3.276
1570;3.262;3.262;3.262;3.286
1570.4;3.262;3.262;3.267;3.286
1570.8;3.262;3.257;3.262;3.286
1571.2;3.262;3.262;3.267;3.286
1571.6;3.262;3.262;3.262;3.286
1572.1;3.262;3.262;3.262;3.281
1572.5;3.262;3.262;3.267;3.281
1572.9;3.262;3.262;3.262;3.281
1573.3;3.262;3.262;3.267;3.286
1573.7;3.257;3.262;3.262;3.291
1574.2;3.262;3.257;3.262;3.286
1574.6;3.262;3.262;3.267;3.286
1575;3.262;3.262;3.262;3.291
1575.4;3.252;3.257;3.257;3.281
1575.8;3.262;3.262;3.262;3.286
1576.3;3.262;3.257;3.262;3.286
1576.7;3.267;3.262;3.267;3.281
1577.1;3.262;3.262;3.267;3.281
1577.5;3.262;3.267;3.262;3.291
1577.9;3.267;3.267;3.262;3.286
1578.4;3.262;3.267;3.257;3.286
1578.8;3.262;3.262;3.262;3.291
1579.2;3.262;3.262;3.262;3.286
1579.6;3.257;3.262;3.257;3.281
1580;3.267;3.262;3.267;3.286
1580.5;3.262;3.262;3.262;3.286
1580.9;3.252;3.262;3.257;3.286
1581.3;3.262;3.262;3.262;3.281
1581.7;3.257;3.262;3.257;3.286
1582.1;3.257;3.262;3.262;3.291
1582.6;3.262;3.262;3.257;3.286
1583;3.252;3.257;3.262;3.286
1583.4;3.257;3.262;3.262;3.291
1583.8;3.262;3.262;3.257;3.286
1584.2;3.262;3.262;3.262;3.286
1584.6;3.262;3.267;3.257;3.291
1585.1;3.267;3.267;3.267;3.286
1585.5;3.257;3.267;3.267;3.286
1585.9;3.262;3.267;3.262;3.286
1586.3;3.257;3.262;3.262;3.286
1586.7;3.262;3.262;3.267;3.281
1587.2;3.262;3.262;3.257;3.286
1587.6;3.257;3.262;3.262;3.286
1588;3.257;3.262;3.262;3.286
1588.4;3.257;3.262;3.267;3.281
1588.8;3.267;3.262;3.267;3.291
1589.3;3.262;3.267;3.262;3.291
1589.7;3.262;3.262;3.262;3.281
1590.1;3.262;3.262;3.262;3.286
1590.5;3.257;3.262;3.262;3.286
1590.9;3.262;3.262;3.262;3.286
1591.3;3.267;3.262;3.262;3.286
1591.8;3.257;3.262;3.262;3.286
1592.2;3.257;3.262;3.267;3.281
1592.6;3.262;3.262;3.267;3.291
1593;3.257;3.267;3.267;3.286
1593.5;3.262;3.262;3.267;3.286
1593.9;3.257;3.257;3.257;3.286
1594.3;3.262;3.262;3.262;3.286
1594.7;3.262;3.262;3.262;3.281
1595.1;3.262;3.262;3.257;3.286
1595.6;3.242;3.262;3.267;3.286
1596;3.267;3.262;3.262;3.286
1596.4;3.262;3.262;3.262;3.286
1596.8;3.257;3.262;3.262;3.286
1597.2;3.262;3.262;3.257;3.286
1597.6;3.257;3.262;3.267;3.286
1598.1;3.257;3.267;3.262;3.286
1598.5;3.257;3.262;3.262;3.286
1598.9;3.262;3.262;3.262;3.281
1599.3;3.242;3.252;3.252;3.281
1599.7;3.262;3.262;3.262;3.286
1600.2;3.257;3.267;3.262;3.281
1600.6;3.262;3.262;3.262;3.281
1601;3.262;3.262;3.262;3.286
1601.4;3.262;3.252;3.257;3.276
1601.8;3.267;3.267;3.262;3.281
1602.3;3.262;3.262;3.262;3.286
1602.7;3.257;3.262;3.262;3.281
1603.1;3.267;3.262;3.262;3.286
1603.5;3.262;3.262;3.262;3.286
1603.9;3.262;3.257;3.262;3.281
1604.3;3.262;3.262;3.257;3.291
1604.8;3.262;3.262;3.262;3.286
1605.2;3.262;3.262;3.262;3.286
1605.6;3.257;3.267;3.267;3.286
1606;3.257;3.262;3.257;3.286
1606.5;3.262;3.262;3.262;3.286
1606.9;3.262;3.262;3.262;3.286
1607.3;3.262;3.262;3.267;3.291
1607.7;3.262;3.262;3.267;3.291
1608.1;3.262;3.262;3.262;3.286
1608.5;3.262;3.262;3.262;3.286
1609;3.271;3.262;3.262;3.286
1609.4;3.262;3.267;3.262;3.286
1609.8;3.262;3.262;3.257;3.286
1610.2;3.262;3.262;3.262;3.281
1610.6;3.262;3.262;3.262;3.281
1611.1;3.262;3.262;3.262;3.281
1611.5;3.267;3.262;3.262;3.281
1611.9;3.257;3.262;3.262;3.286
1612.3;3.262;3.267;3.262;3.281
1612.7;3.257;3.267;3.267;3.291
1613.2;3.262;3.262;3.262;3.286
1613.6;3.257;3.267;3.262;3.281
1614;3.262;3.262;3.267;3.286
1614.4;3.257;3.262;3.257;3.286
1614.8;3.252;3.252;3.252;3.276
1615.2;3.252;3.262;3.262;3.286
1615.7;3.262;3.262;3.262;3.286
1616.1;3.262;3.262;3.262;3.286
1616.5;3.257;3.262;3.262;3.286
1616.9;3.257;3.262;3.267;3.286
1617.3;3.257;3.262;3.262;3.286
1617.8;3.252;3.252;3.247;3.281
1618.2;3.257;3.257;3.262;3.286
1618.6;3.257;3.257;3.262;3.286
1619;3.257;3.262;3.262;3.286
1619.5;3.257;3.257;3.262;3.286
1619.9;3.252;3.262;3.262;3.286
1620.3;3.257;3.262;3.262;3.286
1620.7;3.262;3.262;3.262;3.286
1621.1;3.262;3.262;3.262;3.291
1621.6;3.262;3.262;3.262;3.286
1622;3.247;3.262;3.262;3.286
1622.4;3.262;3.262;3.267;3.286
1622.8;3.262;3.257;3.257;3.281
1623.2;3.262;3.262;3.252;3.276
1623.6;3.267;3.262;3.262;3.286
1624.1;3.257;3.257;3.262;3.291
1624.5;3.257;3.262;3.262;3.286
1624.9;3.262;3.262;3.262;3.286
1625.3;3.262;3.262;3.262;3.286
1625.7;3.257;3.262;3.262;3.286
1626.2;3.262;3.262;3.257;3.281
1626.6;3.257;3.262;3.262;3.286
1627;3.257;3.262;3.262;3.286
1627.4;3.262;3.262;3.262;3.286
1627.8;3.252;3.257;3.262;3.281
1628.2;3.257;3.262;3.257;3.286
1628.7;3.262;3.262;3.257;3.281
1629.1;3.247;3.257;3.257;3.286
1629.5;3.262;3.262;3.262;3.281
1629.9;3.262;3.262;3.262;3.281
1630.4;3.262;3.267;3.262;3.286
1630.8;3.257;3.257;3.262;3.281
1631.2;3.257;3.262;3.257;3.286
1631.6;3.262;3.262;3.267;3.281
1632;3.262;3.262;3.262;3.286
1632.5;3.262;3.262;3.262;3.281
1632.9;3.257;3.257;3.262;3.281
1633.3;3.262;3.262;3.262;3.286
1633.7;3.257;3.262;3.262;3.286
1634.1;3.257;3.257;3.262;3.286
1634.5;3.257;3.262;3.262;3.286
1635;3.257;3.262;3.257;3.281
1635.4;3.247;3.257;3.262;3.281
1635.8;3.262;3.257;3.257;3.281
1636.2;3.262;3.262;3.262;3.286
1636.6;3.257;3.262;3.262;3.286
1637.1;3.257;3.262;3.262;3.286
1637.5;3.257;3.262;3.257;3.286
1637.9;3.252;3.257;3.257;3.286
1638.3;3.252;3.262;3.262;3.281
1638.7;3.262;3.262;3.262;3.286
1639.2;3.262;3.257;3.262;3.281
1639.6;3.262;3.267;3.262;3.286
1640;3.247;3.257;3.252;3.271
1640.4;3.257;3.262;3.257;3.286
1640.8;3.257;3.262;3.257;3.286
1641.2;3.257;3.262;3.257;3.281
1641.7;3.262;3.262;3.262;3.281
1642.1;3.257;3.257;3.262;3.286
1642.5;3.257;3.262;3.262;3.286
1642.9;3.252;3.267;3.262;3.281
1643.3;3.262;3.262;3.262;3.281
1643.8;3.262;3.262;3.257;3.286
1644.2;3.257;3.262;3.262;3.281
1644.6;3.257;3.262;3.262;3.286
1645;3.257;3.257;3.257;3.291
1645.5;3.257;3.262;3.262;3.281
1645.9;3.257;3.262;3.262;3.281
1646.3;3.257;3.257;3.262;3.286
1646.7;3.257;3.262;3.262;3.281
1647.1;3.257;3.262;3.262;3.286
1647.5;3.257;3.257;3.262;3.281
1648;3.257;3.262;3.257;3.281
1648.4;3.262;3.262;3.262;3.286
1648.8;3.257;3.252;3.252;3.276
1649.2;3.257;3.262;3.257;3.286
1649.6;3.262;3.262;3.262;3.286
1650.1;3.262;3.262;3.257;3.286
1650.5;3.262;3.262;3.262;3.286
1650.9;3.257;3.252;3.252;3.276
1651.3;3.247;3.247;3.252;3.276
1651.7;3.262;3.257;3.262;3.286
1652.1;3.257;3.262;3.262;3.281
1652.6;3.257;3.262;3.257;3.286
1653;3.262;3.262;3.257;3.281
1653.4;3.257;3.262;3.257;3.281
1653.8;3.262;3.262;3.267;3.286
1654.2;3.257;3.257;3.257;3.281
1654.7;3.267;3.262;3.262;3.286
1655.1;3.252;3.257;3.257;3.281
1655.5;3.262;3.262;3.262;3.286
1655.9;3.257;3.262;3.262;3.286
1656.4;3.257;3.257;3.262;3.286
1656.8;3.257;3.267;3.257;3.286
1657.2;3.257;3.257;3.257;3.281
1657.6;3.262;3.262;3.257;3.286
1658;3.262;3.267;3.262;3.281
1658.4;3.257;3.257;3.257;3.286
1658.9;3.267;3.262;3.262;3.286
1659.3;3.257;3.262;3.252;3.281
1659.7;3.257;3.262;3.262;3.291
1660.1;3.257;3.257;3.262;3.281
1660.5;3.242;3.247;3.257;3.281
1661;3.262;3.262;3.257;3.286
1661.4;3.257;3.257;3.262;3.286
1661.8;3.257;3.262;3.257;3.286
1662.2;3.257;3.257;3.262;3.286
1662.6;3.252;3.252;3.252;3.271
1663.1;3.257;3.257;3.262;3.286
1663.5;3.262;3.257;3.262;3.281
1663.9;3.257;3.257;3.262;3.286
1664.3;3.257;3.262;3.257;3.286
1664.7;3.257;3.257;3.257;3.286
1665.1;3.252;3.262;3.257;3.286
1665.6;3.257;3.257;3.262;3.286
1666;3.257;3.262;3.262;3.286
1666.4;3.257;3.257;3.262;3.281
1666.8;3.262;3.257;3.262;3.286
1667.2;3.257;3.257;3.262;3.281
1667.7;3.257;3.262;3.262;3.281
1668.1;3.252;3.257;3.257;3.286
1668.5;3.262;3.262;3.262;3.286
1668.9;3.252;3.262;3.267;3.291
1669.3;3.257;3.257;3.262;3.281
1669.8;3.262;3.257;3.262;3.281
1670.2;3.262;3.262;3.267;3.286
1670.6;3.257;3.262;3.262;3.281
1671;3.257;3.262;3.262;3.286
1671.4;3.257;3.262;3.262;3.286
1671.9;3.257;3.262;3.257;3.286
1672.3;3.257;3.262;3.262;3.281
1672.7;3.257;3.257;3.262;3.286
1673.1;3.257;3.262;3.262;3.281
1673.5;3.257;3.262;3.262;3.281
1674;3.257;3.262;3.262;3.286
1674.4;3.257;3.257;3.262;3.286
1674.8;3.257;3.262;3.262;3.286
1675.2;3.252;3.262;3.262;3.281
1675.6;3.262;3.262;3.262;3.286
1676;3.262;3.262;3.262;3.281
1676.5;3.257;3.262;3.262;3.286
1676.9;3.257;3.262;3.257;3.281
1677.3;3.262;3.262;3.262;3.281
1677.7;3.257;3.262;3.257;3.281
1678.2;3.267;3.262;3.262;3.286
1678.6;3.257;3.257;3.262;3.286
1679;3.262;3.262;3.262;3.286
1679.4;3.257;3.262;3.262;3.286
1679.8;3.262;3.262;3.262;3.281
1680.2;3.257;3.257;3.262;3.281
1680.7;3.257;3.262;3.267;3.286
1681.1;3.257;3.262;3.262;3.281
1681.5;3.257;3.262;3.257;3.281
1681.9;3.257;3.262;3.262;3.286
1682.3;3.257;3.257;3.262;3.286
1682.8;3.257;3.262;3.262;3.281
1683.2;3.257;3.262;3.262;3.281
1683.6;3.257;3.262;3.262;3.286
1684;3.267;3.262;3.257;3.281
1684.4;3.257;3.262;3.257;3.281
1684.9;3.262;3.257;3.257;3.281
1685.3;3.257;3.262;3.257;3.291
1685.7;3.257;3.257;3.257;3.281
1686.1;3.262;3.257;3.262;3.281
1686.5;3.257;3.262;3.262;3.281
1687;3.257;3.262;3.262;3.281
1687.4;3.257;3.257;3.262;3.281
1687.8;3.252;3.252;3.257;3.281
1688.2;3.262;3.262;3.257;3.286
1688.6;3.262;3.262;3.262;3.281
1689.1;3.262;3.257;3.262;3.286
1689.5;3.252;3.262;3.262;3.286
1689.9;3.262;3.262;3.262;3.281
1690.3;3.252;3.257;3.257;3.281
1690.7;3.257;3.262;3.257;3.286
1691.1;3.267;3.257;3.257;3.281
1691.6;3.262;3.262;3.262;3.286
1692;3.252;3.257;3.262;3.286
1692.4;3.247;3.252;3.252;3.271
1692.8;3.262;3.262;3.262;3.281
1693.3;3.257;3.257;3.252;3.276
1693.7;3.257;3.257;3.262;3.281
1694.1;3.257;3.267;3.257;3.286
1694.5;3.262;3.262;3.262;3.286
1694.9;3.262;3.262;3.262;3.281
1695.3;3.262;3.262;3.262;3.286
1695.8;3.252;3.262;3.262;3.281
1696.2;3.252;3.257;3.262;3.281
1696.6;3.247;3.262;3.262;3.281
1697;3.257;3.262;3.262;3.281
1697.4;3.257;3.257;3.262;3.281
1697.9;3.252;3.257;3.257;3.286
1698.3;3.257;3.257;3.257;3.281
1698.7;3.257;3.257;3.257;3.281
1699.1;3.257;3.252;3.257;3.271
1699.5;3.262;3.257;3.262;3.286
1700;3.257;3.262;3.262;3.281
1700.4;3.247;3.252;3.257;3.281
1700.8;3.262;3.262;3.262;3.281
1701.2;3.257;3.257;3.257;3.276
1701.6;3.257;3.257;3.262;3.281
1702.1;3.257;3.252;3.252;3.276
1702.5;3.257;3.262;3.262;3.281
1702.9;3.252;3.262;3.262;3.281
1703.3;3.257;3.257;3.262;3.281
1703.7;3.257;3.262;3.257;3.286
1704.1;3.257;3.262;3.262;3.281
1704.6;3.262;3.257;3.262;3.281
1705;3.257;3.257;3.257;3.286
1705.4;3.262;3.262;3.262;3.281
1705.8;3.257;3.262;3.257;3.281
1706.3;3.252;3.252;3.257;3.281
1706.7;3.257;3.257;3.262;3.281
1707.1;3.257;3.262;3.262;3.281
1707.5;3.257;3.262;3.262;3.281
1707.9;3.257;3.257;3.262;3.276
1708.3;3.247;3.247;3.247;3.271
1708.8;3.257;3.267;3.262;3.286
1709.2;3.257;3.262;3.257;3.286
1709.6;3.257;3.262;3.267;3.281
1710;3.257;3.257;3.262;3.286
1710.4;3.257;3.262;3.262;3.281
1710.9;3.257;3.257;3.262;3.281
1711.3;3.257;3.257;3.262;3.286
1711.7;3.257;3.262;3.262;3.286
1712.1;3.257;3.257;3.257;3.281
1712.5;3.257;3.257;3.257;3.286
1713;3.257;3.257;3.267;3.276
1713.4;3.247;3.257;3.257;3.276
1713.8;3.257;3.257;3.257;3.276
1714.2;3.257;3.257;3.252;3.286
1714.6;3.257;3.257;3.257;3.281
1715;3.257;3.262;3.257;3.281
1715.5;3.257;3.257;3.257;3.281
1715.9;3.257;3.252;3.257;3.281
1716.3;3.252;3.247;3.247;3.271
1716.7;3.252;3.257;3.252;3.276
1717.1;3.247;3.247;3.257;3.281
1717.6;3.257;3.257;3.262;3.286
1718;3.257;3.262;3.262;3.286
1718.4;3.257;3.262;3.262;3.286
1718.8;3.262;3.262;3.262;3.281
1719.2;3.257;3.257;3.252;3.281
1719.7;3.257;3.262;3.262;3.281
1720.1;3.257;3.257;3.257;3.271
1720.5;3.257;3.262;3.262;3.286
1720.9;3.257;3.257;3.262;3.281
1721.3;3.257;3.262;3.257;3.276
1721.8;3.252;3.257;3.257;3.286
1722.2;3.252;3.257;3.257;3.286
1722.6;3.252;3.252;3.257;3.276
1723;3.247;3.252;3.252;3.271
1723.4;3.262;3.262;3.257;3.286
1723.9;3.252;3.257;3.262;3.286
1724.3;3.262;3.257;3.262;3.281
1724.7;3.262;3.262;3.262;3.286
1725.1;3.257;3.257;3.257;3.286
1725.5;3.257;3.257;3.262;3.281
1726;3.257;3.267;3.257;3.286
1726.4;3.252;3.257;3.257;3.281
1726.8;3.262;3.257;3.257;3.286
1727.2;3.257;3.262;3.257;3.286
1727.6;3.252;3.257;3.257;3.281
1728;3.257;3.257;3.257;3.281
1728.5;3.252;3.257;3.257;3.281
1728.9;3.257;3.262;3.262;3.291
1729.3;3.252;3.257;3.257;3.281
1729.7;3.257;3.252;3.252;3.276
1730.2;3.257;3.262;3.257;3.281
1730.6;3.262;3.262;3.262;3.286
1731;3.257;3.262;3.257;3.281
1731.4;3.257;3.257;3.257;3.286
1731.8;3.262;3.262;3.262;3.281
1732.2;3.257;3.262;3.257;3.281
1732.7;3.257;3.257;3.262;3.281
1733.1;3.262;3.262;3.262;3.281
1733.5;3.257;3.257;3.262;3.281
1733.9;3.267;3.257;3.257;3.286
1734.3;3.257;3.257;3.257;3.286
1734.8;3.257;3.257;3.262;3.286
1735.2;3.267;3.257;3.262;3.281
1735.6;3.252;3.257;3.257;3.276
1736;3.252;3.262;3.252;3.281
1736.4;3.257;3.257;3.257;3.281
1736.9;3.257;3.257;3.257;3.286
1737.3;3.257;3.262;3.257;3.281
1737.7;3.257;3.262;3.262;3.286
1738.1;3.257;3.262;3.257;3.281
1738.5;3.252;3.257;3.262;3.281
1738.9;3.257;3.262;3.262;3.286
1739.4;3.252;3.257;3.262;3.286
1739.8;3.257;3.262;3.262;3.281
1740.2;3.247;3.247;3.247;3.271
1740.6;3.257;3.257;3.257;3.276
1741;3.257;3.257;3.257;3.286
1741.5;3.262;3.262;3.257;3.286
1741.9;3.257;3.262;3.257;3.291
1742.3;3.257;3.262;3.262;3.281
1742.7;3.257;3.257;3.257;3.281
1743.1;3.257;3.252;3.257;3.271
1743.6;3.257;3.257;3.262;3.281
1744;3.257;3.257;3.257;3.281
1744.4;3.257;3.262;3.252;3.286
1744.8;3.252;3.257;3.257;3.281
1745.2;3.262;3.262;3.257;3.286
1745.7;3.257;3.257;3.257;3.281
1746.1;3.257;3.262;3.257;3.286
1746.5;3.257;3.257;3.257;3.281
1746.9;3.252;3.257;3.257;3.281
1747.3;3.257;3.257;3.257;3.281
1747.7;3.267;3.257;3.257;3.276
1748.2;3.257;3.262;3.257;3.281
1748.6;3.257;3.257;3.252;3.281
1749;3.257;3.257;3.257;3.281
1749.4;3.257;3.257;3.262;3.281
1749.8;3.257;3.262;3.252;3.281
1750.3;3.257;3.257;3.257;3.281
1750.7;3.267;3.262;3.262;3.281
1751.1;3.257;3.262;3.257;3.286
1751.5;3.257;3.257;3.257;3.281
1751.9;3.257;3.257;3.257;3.286
1752.4;3.262;3.262;3.257;3.291
1752.8;3.247;3.247;3.252;3.276
1753.2;3.252;3.257;3.262;3.286
1753.6;3.257;3.257;3.257;3.281
1754;3.262;3.262;3.257;3.286
1754.5;3.262;3.257;3.257;3.286
1754.9;3.257;3.267;3.257;3.281
1755.3;3.257;3.257;3.257;3.281
1755.7;3.262;3.257;3.262;3.276
1756.1;3.252;3.257;3.262;3.281
1756.6;3.252;3.262;3.257;3.286
1757;3.262;3.262;3.262;3.281
1757.4;3.262;3.257;3.262;3.281
1757.8;3.252;3.257;3.257;3.281
1758.2;3.257;3.257;3.257;3.281
1758.7;3.257;3.262;3.262;3.281
1759.1;3.252;3.257;3.257;3.286
1759.5;3.257;3.257;3.257;3.286
1759.9;3.257;3.257;3.257;3.281
1760.3;3.257;3.257;3.262;3.286
1760.7;3.257;3.257;3.257;3.281
1761.2;3.252;3.262;3.257;3.286
1761.6;3.257;3.262;3.257;3.286
1762;3.252;3.262;3.257;3.281
1762.4;3.257;3.257;3.262;3.281
1762.8;3.257;3.257;3.257;3.286
1763.3;3.252;3.257;3.262;3.281
1763.7;3.257;3.252;3.257;3.281
1764.1;3.252;3.257;3.262;3.281
1764.5;3.257;3.257;3.262;3.286
1764.9;3.257;3.262;3.262;3.281
1765.4;3.252;3.257;3.257;3.281
1765.8;3.257;3.257;3.257;3.281
1766.2;3.252;3.247;3.247;3.276
1766.6;3.247;3.252;3.257;3.281
1767;3.262;3.257;3.262;3.286
1767.5;3.257;3.257;3.257;3.286
1767.9;3.257;3.257;3.257;3.276
1768.3;3.252;3.252;3.257;3.281
1768.7;3.257;3.257;3.257;3.281
1769.1;3.252;3.252;3.257;3.276
1769.6;3.257;3.257;3.257;3.281
1770;3.252;3.257;3.257;3.281
1770.4;3.252;3.257;3.262;3.281
1770.8;3.252;3.262;3.257;3.276
1771.2;3.247;3.257;3.257;3.286
1771.7;3.262;3.262;3.257;3.281
1772.1;3.242;3.252;3.252;3.276
1772.5;3.257;3.257;3.262;3.281
1772.9;3.257;3.257;3.252;3.291
1773.3;3.262;3.257;3.262;3.281
